"","WID","Filename","p","S_G","T","g","V","C","R_SD"
"2419",2419,"Sim_2419_.csv",1.945,2.62416666666667,563.983333333333,0.0885,0.9336,4.01875,1.216625
"2420",2420,"Sim_2420_.csv",2.503,3.85083333333333,390.15,0.0738333333333333,4.9656,5.82125,2.09020833333333
"2421",2421,"Sim_2421_.csv",0.537,3.39083333333333,298.216666666667,0.376166666666667,0.8024,6.68625,1.36970833333333
"2422",2422,"Sim_2422_.csv",1.897,4.98416666666667,331.816666666667,0.274166666666667,0.4632,1.57625,0.912291666666667
"2423",2423,"Sim_2423_.csv",-1.045,4.01916666666667,134.183333333333,0.247833333333333,1.5304,5.27625,0.745458333333333
"2424",2424,"Sim_2424_.csv",-2.277,0.3175,381.05,0.391833333333333,1.428,6.20125,0.563958333333333
"2425",2425,"Sim_2425_.csv",-1.791,4.0825,171.516666666667,0.542166666666667,2.4232,4.62375,1.67129166666667
"2426",2426,"Sim_2426_.csv",-1.807,4.8175,793.35,0.811833333333333,4.3944,5.67625,1.36145833333333
"2427",2427,"Sim_2427_.csv",2.535,2.00083333333333,787.05,0.929833333333333,2.1576,4.00625,2.550375
"2428",2428,"Sim_2428_.csv",0.445,3.82916666666667,760.683333333333,0.7165,2.3416,3.07125,1.77945833333333
"2429",2429,"Sim_2429_.csv",0.845,4.02083333333333,425.383333333333,0.5265,3.6072,2.52375,0.853625
"2430",2430,"Sim_2430_.csv",1.677,1.3375,207.683333333333,0.570833333333333,4.868,1.80625,1.670375
"2431",2431,"Sim_2431_.csv",0.123,0.324166666666667,489.783333333333,0.0428333333333333,4.2248,4.92875,2.066375
"2432",2432,"Sim_2432_.csv",0.425,0.5025,114.116666666667,0.9945,4.2664,7.34875,0.615291666666667
"2433",2433,"Sim_2433_.csv",1.639,1.58583333333333,527.35,0.267166666666667,0.9208,4.67375,2.51095833333333
"2434",2434,"Sim_2434_.csv",-0.329,1.91583333333333,149.116666666667,0.775833333333333,3.5288,2.99375,1.26704166666667
"2435",2435,"Sim_2435_.csv",1.655,4.49416666666667,350.25,0.8045,1.5496,7.33125,1.50629166666667
"2436",2436,"Sim_2436_.csv",2.471,0.2175,691.15,0.923833333333333,3.4776,4.32625,0.753708333333333
"2437",2437,"Sim_2437_.csv",-0.385,3.52416666666667,486.75,0.2815,4.0808,1.57375,0.412708333333333
"2438",2438,"Sim_2438_.csv",-1.445,4.21416666666667,266.716666666667,0.624833333333333,4.8808,7.57875,1.27345833333333
"2439",2439,"Sim_2439_.csv",-2.385,4.47416666666667,222.383333333333,0.8735,0.556,1.08375,2.18829166666667
"2440",2440,"Sim_2440_.csv",-2.845,1.0575,743.883333333333,0.519833333333333,0.7432,5.33625,2.69245833333333
"2441",2441,"Sim_2441_.csv",-1.471,4.1525,726.616666666667,0.7425,0.4024,6.31375,0.576791666666667
"2442",2442,"Sim_2442_.csv",2.151,3.01916666666667,203.95,0.171166666666667,2.1272,3.44875,2.60720833333333
"2443",2443,"Sim_2443_.csv",-0.631,1.46583333333333,717.516666666667,0.484833333333333,3.6424,2.76125,2.454125
"2444",2444,"Sim_2444_.csv",0.317,3.89583333333333,120.416666666667,0.819833333333333,1.916,4.94875,1.60345833333333
"2445",2445,"Sim_2445_.csv",-2.809,2.84583333333333,720.55,0.691833333333333,0.8152,4.16875,1.91420833333333
"2446",2446,"Sim_2446_.csv",2.951,1.42083333333333,351.183333333333,0.4015,3.0072,2.43125,1.417375
"2447",2447,"Sim_2447_.csv",1.609,2.66416666666667,759.516666666667,0.796833333333333,0.6136,5.49375,1.22854166666667
"2448",2448,"Sim_2448_.csv",-0.073,1.69916666666667,713.316666666667,0.890833333333333,2.3368,3.36875,1.422875
"2449",2449,"Sim_2449_.csv",2.795,2.49083333333333,237.55,0.544166666666667,1.8888,2.38125,2.734625
"2450",2450,"Sim_2450_.csv",0.277,1.58916666666667,571.216666666667,0.522833333333333,2.98,7.94125,2.349625
"2451",2451,"Sim_2451_.csv",-1.579,2.65083333333333,320.616666666667,0.0168333333333333,3.1864,4.63375,0.631791666666667
"2452",2452,"Sim_2452_.csv",-1.129,4.0925,349.083333333333,0.5005,2.596,6.63375,2.63929166666667
"2453",2453,"Sim_2453_.csv",1.427,2.29916666666667,339.283333333333,0.310833333333333,1.8376,3.66875,2.42754166666667
"2454",2454,"Sim_2454_.csv",0.0690000000000004,0.4825,582.183333333333,0.218833333333333,3.1368,6.49375,2.401875
"2455",2455,"Sim_2455_.csv",-0.133,2.48416666666667,284.45,0.997166666666667,4.2968,0.66625,0.585958333333333
"2456",2456,"Sim_2456_.csv",-0.815,4.8675,608.55,0.6455,1.1544,4.80625,0.985625
"2457",2457,"Sim_2457_.csv",-2.721,1.2475,539.483333333333,0.908166666666667,1.1128,0.58125,0.391625
"2458",2458,"Sim_2458_.csv",0.621,3.67583333333333,754.383333333333,0.802166666666667,2.06,2.30625,1.59245833333333
"2459",2459,"Sim_2459_.csv",-0.793,3.6875,741.316666666667,0.3925,2.4936,7.31375,0.273375
"2460",2460,"Sim_2460_.csv",0.0870000000000006,0.2725,489.083333333333,0.7775,2.0088,1.34875,1.04520833333333
"2461",2461,"Sim_2461_.csv",-1.973,2.52583333333333,790.083333333333,0.830833333333333,1.484,4.05375,2.84554166666667
"2462",2462,"Sim_2462_.csv",0.817,1.2375,240.116666666667,0.638833333333333,3.8648,4.69125,2.140625
"2463",2463,"Sim_2463_.csv",-1.657,0.830833333333333,322.25,0.292166666666667,1.8152,1.93625,1.73729166666667
"2464",2464,"Sim_2464_.csv",2.035,3.78416666666667,720.783333333333,0.391166666666667,0.2168,4.49875,0.566708333333333
"2465",2465,"Sim_2465_.csv",1.279,3.91416666666667,197.883333333333,0.0765,4.3224,5.76125,1.51545833333333
"2466",2466,"Sim_2466_.csv",0.731,0.294166666666667,399.483333333333,0.4195,2.3752,4.88625,2.96379166666667
"2467",2467,"Sim_2467_.csv",2.329,2.9225,666.65,0.907833333333333,3.2648,1.87625,1.838125
"2468",2468,"Sim_2468_.csv",0.261,0.660833333333333,354.916666666667,0.9215,3.9432,1.19125,1.69695833333333
"2469",2469,"Sim_2469_.csv",1.063,3.99083333333333,463.883333333333,0.0545,1.5272,2.11125,1.07270833333333
"2470",2470,"Sim_2470_.csv",-2.835,2.9725,163.116666666667,0.0318333333333333,1.5832,2.10375,2.52195833333333
"2471",2471,"Sim_2471_.csv",0.0350000000000001,0.9075,498.416666666667,0.3055,0.3192,5.55375,0.707875
"2472",2472,"Sim_2472_.csv",2.943,0.4175,641.683333333333,0.484166666666667,4.908,6.22125,2.69520833333333
"2473",2473,"Sim_2473_.csv",-1.561,2.07416666666667,589.183333333333,0.573833333333333,4.8008,4.28625,1.46870833333333
"2474",2474,"Sim_2474_.csv",0.271,3.3475,664.083333333333,0.6515,2.0696,2.12125,2.75295833333333
"2475",2475,"Sim_2475_.csv",2.385,2.11416666666667,293.316666666667,0.252833333333333,2.3832,2.11875,1.582375
"2476",2476,"Sim_2476_.csv",1.287,3.58583333333333,586.383333333333,0.572166666666667,3.876,7.17375,1.13045833333333
"2477",2477,"Sim_2477_.csv",0.673,0.4775,692.55,0.631166666666667,0.7624,7.67625,0.461291666666667
"2478",2478,"Sim_2478_.csv",0.791,1.77583333333333,673.65,0.8865,4.7992,2.32625,2.22404166666667
"2479",2479,"Sim_2479_.csv",0.993,3.7675,246.883333333333,0.520833333333333,0.7384,1.33625,1.18729166666667
"2480",2480,"Sim_2480_.csv",2.669,1.2275,573.783333333333,0.444833333333333,3.7624,4.85375,0.831625
"2481",2481,"Sim_2481_.csv",-0.849,1.71583333333333,256.683333333333,0.9085,0.6168,5.69625,0.809625
"2482",2482,"Sim_2482_.csv",-0.821,2.9525,765.116666666667,0.115833333333333,3.4056,7.90375,1.81245833333333
"2483",2483,"Sim_2483_.csv",1.593,1.57916666666667,714.483333333333,0.397833333333333,2.2008,5.10875,0.833458333333333
"2484",2484,"Sim_2484_.csv",2.013,2.46583333333333,263.916666666667,0.5615,0.4792,5.85875,0.426458333333333
"2485",2485,"Sim_2485_.csv",0.693000000000001,2.96583333333333,489.316666666667,0.0228333333333333,0.3528,7.11125,2.34320833333333
"2486",2486,"Sim_2486_.csv",0.885,0.240833333333333,584.516666666667,0.0688333333333333,3.4712,5.54875,2.00495833333333
"2487",2487,"Sim_2487_.csv",-0.847,4.59416666666667,327.383333333333,0.567166666666667,1.9608,1.03125,0.608875
"2488",2488,"Sim_2488_.csv",2.731,2.22083333333333,313.15,0.531833333333333,2.7464,6.99125,2.21945833333333
"2489",2489,"Sim_2489_.csv",1.219,3.94083333333333,151.216666666667,0.0371666666666667,2.0056,7.24875,0.439291666666667
"2490",2490,"Sim_2490_.csv",0.191,2.33916666666667,759.05,0.0965,4.9528,5.10125,2.04529166666667
"2491",2491,"Sim_2491_.csv",2.433,4.09083333333333,311.75,0.199166666666667,4.1656,7.79625,0.695041666666667
"2492",2492,"Sim_2492_.csv",-2.967,3.66416666666667,401.116666666667,0.862833333333333,1.996,4.31125,1.72629166666667
"2493",2493,"Sim_2493_.csv",-0.731,3.8075,211.183333333333,0.3235,1.1976,4.37125,2.88220833333333
"2494",2494,"Sim_2494_.csv",0.765000000000001,2.3225,191.816666666667,0.0145,3.5784,4.78125,0.748208333333333
"2495",2495,"Sim_2495_.csv",-2.965,3.7125,534.816666666667,0.2305,3.436,3.08625,2.64570833333333
"2496",2496,"Sim_2496_.csv",-0.0949999999999998,0.2225,559.55,0.328166666666667,3.4296,6.08875,2.65395833333333
"2497",2497,"Sim_2497_.csv",1.065,1.58416666666667,722.883333333333,0.860833333333333,3.9336,5.46125,2.11220833333333
"2498",2498,"Sim_2498_.csv",-2.033,1.60416666666667,366.816666666667,0.296833333333333,4.044,5.77375,0.906791666666667
"2499",2499,"Sim_2499_.csv",0.0590000000000002,3.8975,310.583333333333,0.5975,0.396,3.89125,1.39720833333333
"2500",2500,"Sim_2500_.csv",0.823,3.3825,146.783333333333,0.2995,4.9032,7.58625,2.333125
"2501",2501,"Sim_2501_.csv",-2.461,4.9375,430.516666666667,0.3155,4.6904,5.77125,1.99304166666667
"2502",2502,"Sim_2502_.csv",0.361,0.119166666666667,277.916666666667,0.316166666666667,1.0664,6.17625,2.07554166666667
"2503",2503,"Sim_2503_.csv",2.937,0.8925,456.883333333333,0.104833333333333,3.6904,0.66875,0.828875
"2504",2504,"Sim_2504_.csv",0.253,0.110833333333333,683.683333333333,0.417166666666667,4.8712,7.05625,0.274291666666667
"2505",2505,"Sim_2505_.csv",0.0570000000000004,0.320833333333333,465.983333333333,0.0768333333333333,2.8744,7.18125,1.125875
"2506",2506,"Sim_2506_.csv",-2.815,4.6025,273.25,0.129166666666667,1.9784,2.54125,1.34954166666667
"2507",2507,"Sim_2507_.csv",2.831,0.3275,120.183333333333,0.159833333333333,0.7688,3.06125,0.778458333333333
"2508",2508,"Sim_2508_.csv",-2.145,4.5575,257.85,0.802833333333333,1.2024,6.11875,2.85745833333333
"2509",2509,"Sim_2509_.csv",-2.843,3.1675,612.983333333333,0.440166666666667,3.7144,4.38625,1.953625
"2510",2510,"Sim_2510_.csv",0.485,3.28916666666667,126.25,0.0115,1.4584,4.66875,1.77670833333333
"2511",2511,"Sim_2511_.csv",1.407,4.93583333333333,454.083333333333,0.441166666666667,2.0328,5.26625,1.55854166666667
"2512",2512,"Sim_2512_.csv",-2.519,2.62916666666667,484.65,0.593833333333333,3.3624,5.51875,0.966375
"2513",2513,"Sim_2513_.csv",-2.959,4.0625,414.65,0.4955,1.8504,4.31375,2.16629166666667
"2514",2514,"Sim_2514_.csv",-0.485,3.69416666666667,650.316666666667,0.192166666666667,2.988,0.55375,0.781208333333333
"2515",2515,"Sim_2515_.csv",2.337,4.83916666666667,742.95,0.7675,0.636,1.96875,2.22770833333333
"2516",2516,"Sim_2516_.csv",2.163,3.4975,755.083333333333,0.109833333333333,2.4408,5.01875,1.268875
"2517",2517,"Sim_2517_.csv",1.121,0.579166666666667,236.383333333333,0.184166666666667,3.9064,2.47875,2.525625
"2518",2518,"Sim_2518_.csv",0.865,1.52416666666667,448.483333333333,0.416833333333333,4.804,2.81875,1.752875
"2519",2519,"Sim_2519_.csv",1.199,3.6075,153.083333333333,0.690833333333333,1.2072,4.36125,2.83179166666667
"2520",2520,"Sim_2520_.csv",-0.965,1.33583333333333,433.783333333333,0.674166666666667,3.7336,3.98625,0.371458333333333
"2521",2521,"Sim_2521_.csv",2.861,1.7925,538.55,0.917166666666667,3.868,6.44125,2.36979166666667
"2522",2522,"Sim_2522_.csv",-2.047,1.22416666666667,232.65,0.0555,0.5448,5.12375,2.87579166666667
"2523",2523,"Sim_2523_.csv",0.493,4.7525,767.216666666667,0.3565,3.3784,5.43875,0.618958333333333
"2524",2524,"Sim_2524_.csv",-0.675,1.97416666666667,538.083333333333,0.138166666666667,2.38,7.82125,0.410875
"2525",2525,"Sim_2525_.csv",-0.589,2.8225,390.616666666667,0.217166666666667,2.612,7.29375,0.680375
"2526",2526,"Sim_2526_.csv",-2.453,4.1225,154.016666666667,0.304833333333333,3.4008,2.23125,0.984708333333333
"2527",2527,"Sim_2527_.csv",1.501,0.665833333333333,416.983333333333,0.788166666666667,4.1448,2.88625,2.16904166666667
"2528",2528,"Sim_2528_.csv",2.569,0.334166666666667,681.116666666667,0.3985,1.2648,4.55625,1.97654166666667
"2529",2529,"Sim_2529_.csv",-1.805,4.31083333333333,556.05,0.1245,4.4968,6.55875,1.38070833333333
"2530",2530,"Sim_2530_.csv",2.959,1.2625,106.416666666667,0.0301666666666667,3.668,5.45875,2.946375
"2531",2531,"Sim_2531_.csv",-0.593,3.05583333333333,712.15,0.4285,4.9896,3.22375,1.246875
"2532",2532,"Sim_2532_.csv",2.711,3.52916666666667,507.75,0.101833333333333,1.964,2.20125,2.95279166666667
"2533",2533,"Sim_2533_.csv",0.109,4.7825,523.85,0.3775,4.1224,3.65125,0.343041666666667
"2534",2534,"Sim_2534_.csv",-0.625,3.20416666666667,493.283333333333,0.550166666666667,1.652,3.40125,1.194625
"2535",2535,"Sim_2535_.csv",0.703,0.199166666666667,509.616666666667,0.00883333333333333,4.6952,2.74625,0.610708333333333
"2536",2536,"Sim_2536_.csv",2.053,3.49583333333333,190.183333333333,0.6115,4.9096,7.90875,0.780291666666667
"2537",2537,"Sim_2537_.csv",-2.727,1.98916666666667,128.35,0.511833333333333,1.2312,4.25375,1.818875
"2538",2538,"Sim_2538_.csv",0.511,3.8375,607.616666666667,0.477833333333333,1.892,7.57375,2.932625
"2539",2539,"Sim_2539_.csv",-0.953,2.34583333333333,253.65,0.6855,4.3928,6.60875,0.404458333333333
"2540",2540,"Sim_2540_.csv",-0.833,3.75583333333333,426.783333333333,0.1275,2.0648,0.73625,1.54754166666667
"2541",2541,"Sim_2541_.csv",-0.767,4.0425,216.083333333333,0.913833333333333,2.0424,2.82375,0.329291666666667
"2542",2542,"Sim_2542_.csv",-1.909,2.38583333333333,505.183333333333,0.3285,0.5368,5.37375,0.696875
"2543",2543,"Sim_2543_.csv",-0.591,2.68583333333333,157.05,0.811166666666667,0.548,7.86625,0.542875
"2544",2544,"Sim_2544_.csv",-2.533,4.29416666666667,481.616666666667,0.8555,4.7144,4.83625,0.341208333333333
"2545",2545,"Sim_2545_.csv",-1.187,4.91583333333333,297.983333333333,0.0845,4.068,6.89875,2.544875
"2546",2546,"Sim_2546_.csv",-0.257,2.50916666666667,687.65,0.526833333333333,1.3208,7.78125,2.850125
"2547",2547,"Sim_2547_.csv",0.323,1.3325,765.583333333333,0.144833333333333,4.5032,4.03125,2.78229166666667
"2548",2548,"Sim_2548_.csv",0.231,4.13416666666667,632.583333333333,0.7495,1.372,3.95125,2.558625
"2549",2549,"Sim_2549_.csv",0.933,0.864166666666667,154.483333333333,0.0348333333333333,0.5768,2.17375,2.40920833333333
"2550",2550,"Sim_2550_.csv",1.317,2.3375,338.816666666667,0.111166666666667,0.5432,4.51875,1.714375
"2551",2551,"Sim_2551_.csv",-1.655,1.71083333333333,351.883333333333,0.2505,4.2952,4.67625,2.07829166666667
"2552",2552,"Sim_2552_.csv",-1.269,0.7325,486.983333333333,0.798166666666667,2.0152,4.34125,0.801375
"2553",2553,"Sim_2553_.csv",-1.485,2.8125,283.75,0.0548333333333333,1.5848,3.12125,1.120375
"2554",2554,"Sim_2554_.csv",1.827,3.44916666666667,506.816666666667,0.702833333333333,4.8856,1.48125,2.61454166666667
"2555",2555,"Sim_2555_.csv",-1.363,4.37083333333333,517.083333333333,0.231833333333333,1.2824,2.49625,2.03520833333333
"2556",2556,"Sim_2556_.csv",0.453,4.97083333333333,640.983333333333,0.354833333333333,1.6104,6.55625,2.58795833333333
"2557",2557,"Sim_2557_.csv",1.151,2.6775,679.016666666667,0.406833333333333,4.556,1.07375,1.153375
"2558",2558,"Sim_2558_.csv",0.953,0.639166666666667,695.583333333333,0.2215,0.3512,1.01375,0.355875
"2559",2559,"Sim_2559_.csv",1.211,4.9625,576.816666666667,0.1005,4.6888,4.37375,1.079125
"2560",2560,"Sim_2560_.csv",-1.603,0.1925,383.383333333333,0.0718333333333333,0.6104,4.50625,0.620791666666667
"2561",2561,"Sim_2561_.csv",-2.343,3.3125,322.016666666667,0.5535,3.14,6.19625,0.407208333333333
"2562",2562,"Sim_2562_.csv",0.759,0.300833333333333,469.25,0.1205,2.8504,3.29625,0.857291666666667
"2563",2563,"Sim_2563_.csv",-0.205,2.5175,255.516666666667,0.5175,4.5592,2.78875,2.48529166666667
"2564",2564,"Sim_2564_.csv",0.437,3.3175,647.283333333333,0.5205,3.204,3.73375,1.11395833333333
"2565",2565,"Sim_2565_.csv",-1.211,3.01083333333333,632.816666666667,0.399166666666667,1.348,0.55625,2.05720833333333
"2566",2566,"Sim_2566_.csv",-1.111,0.7625,793.816666666667,0.7075,0.8312,4.03625,2.335875
"2567",2567,"Sim_2567_.csv",-0.375,1.96083333333333,194.616666666667,0.843166666666667,2.4472,1.43375,2.38995833333333
"2568",2568,"Sim_2568_.csv",1.877,4.65583333333333,759.283333333333,0.737833333333333,4.46,3.84125,1.77120833333333
"2569",2569,"Sim_2569_.csv",2.645,3.0125,231.483333333333,0.260166666666667,0.6872,2.25625,1.34495833333333
"2570",2570,"Sim_2570_.csv",1.253,4.8575,697.916666666667,0.689833333333333,3.4088,5.02125,2.099375
"2571",2571,"Sim_2571_.csv",2.409,3.77916666666667,669.216666666667,0.0205,4.22,2.80125,1.90870833333333
"2572",2572,"Sim_2572_.csv",1.073,2.98416666666667,723.116666666667,0.2135,3.6392,2.90375,2.16995833333333
"2573",2573,"Sim_2573_.csv",-1.077,1.19916666666667,602.95,0.358833333333333,2.0248,4.85125,0.811458333333333
"2574",2574,"Sim_2574_.csv",0.889,2.78416666666667,607.85,0.799833333333333,0.7944,2.74125,1.84179166666667
"2575",2575,"Sim_2575_.csv",0.939,2.48083333333333,649.15,0.8705,1.756,3.39625,2.346875
"2576",2576,"Sim_2576_.csv",-0.961,1.1575,344.183333333333,0.5315,0.388,0.94875,2.313875
"2577",2577,"Sim_2577_.csv",-1.383,4.35083333333333,280.716666666667,0.0285,0.3448,2.04125,1.39170833333333
"2578",2578,"Sim_2578_.csv",-2.227,4.9125,513.816666666667,0.588166666666667,0.2408,6.72125,1.285375
"2579",2579,"Sim_2579_.csv",-1.277,0.0625,679.95,0.428166666666667,2.8376,6.49875,1.55304166666667
"2580",2580,"Sim_2580_.csv",-2.719,3.70416666666667,572.616666666667,0.351833333333333,0.8072,0.83125,2.59804166666667
"2581",2581,"Sim_2581_.csv",0.225,0.949166666666667,576.583333333333,0.0888333333333333,0.3096,2.97875,0.822458333333333
"2582",2582,"Sim_2582_.csv",-0.429,0.0141666666666667,694.883333333333,0.910833333333333,3.1464,4.59625,0.734458333333333
"2583",2583,"Sim_2583_.csv",-1.789,3.7325,791.95,0.967166666666667,3.5912,1.51625,2.115875
"2584",2584,"Sim_2584_.csv",-0.0469999999999997,3.9275,101.05,0.708166666666667,2.1384,4.95375,2.88954166666667
"2585",2585,"Sim_2585_.csv",-0.813,3.84916666666667,652.65,0.4735,0.3912,0.57625,2.478875
"2586",2586,"Sim_2586_.csv",-1.005,3.84583333333333,780.516666666667,0.6885,4.8488,3.04125,2.542125
"2587",2587,"Sim_2587_.csv",0.161,0.254166666666667,320.383333333333,0.5565,4.0712,0.64875,0.471375
"2588",2588,"Sim_2588_.csv",-1.151,1.93583333333333,191.35,0.740166666666667,4.7848,1.21625,1.563125
"2589",2589,"Sim_2589_.csv",1.183,1.79583333333333,703.05,0.994166666666667,2.2536,3.84375,0.357708333333333
"2590",2590,"Sim_2590_.csv",-0.941,1.15916666666667,618.116666666667,0.191166666666667,2.7128,5.84375,2.382625
"2591",2591,"Sim_2591_.csv",1.975,2.9775,515.683333333333,0.1125,4.8744,3.76125,1.557625
"2592",2592,"Sim_2592_.csv",0.343,1.37083333333333,714.95,0.508166666666667,4.3448,4.24125,2.46604166666667
"2593",2593,"Sim_2593_.csv",-0.00300000000000011,3.5325,546.25,0.493166666666667,4.1368,5.88125,2.90054166666667
"2594",2594,"Sim_2594_.csv",1.127,0.514166666666667,759.75,0.972833333333333,3.6744,4.80875,0.570375
"2595",2595,"Sim_2595_.csv",-1.595,0.444166666666667,155.883333333333,0.5405,1.6232,5.36375,1.02870833333333
"2596",2596,"Sim_2596_.csv",-0.721,3.14416666666667,729.183333333333,0.6565,1.2232,4.81625,1.774875
"2597",2597,"Sim_2597_.csv",-2.987,3.50083333333333,188.083333333333,0.533833333333333,1.4248,6.53625,2.14704166666667
"2598",2598,"Sim_2598_.csv",1.375,0.829166666666667,611.116666666667,0.0045,2.6824,5.34875,2.52379166666667
"2599",2599,"Sim_2599_.csv",-1.633,2.96916666666667,609.016666666667,0.3085,1.9,4.33625,2.410125
"2600",2600,"Sim_2600_.csv",1.865,4.2525,148.65,0.1405,1.8664,2.45125,1.82070833333333
"2601",2601,"Sim_2601_.csv",-0.719,4.08416666666667,699.083333333333,0.9935,4.54,2.78375,2.338625
"2602",2602,"Sim_2602_.csv",0.809,1.21583333333333,701.65,0.548166666666667,4.1784,6.06125,0.531875
"2603",2603,"Sim_2603_.csv",1.041,3.4475,222.85,0.160166666666667,3.1048,5.45625,1.189125
"2604",2604,"Sim_2604_.csv",2.259,4.6125,657.316666666667,0.8415,4.1912,6.73875,0.577708333333333
"2605",2605,"Sim_2605_.csv",1.303,0.6725,142.116666666667,0.695166666666667,0.7048,6.05375,2.38079166666667
"2606",2606,"Sim_2606_.csv",-1.505,4.51083333333333,554.416666666667,0.0875,2.9464,4.06125,1.959125
"2607",2607,"Sim_2607_.csv",-0.775,0.0541666666666667,152.15,0.727166666666667,1.5544,6.88125,2.23504166666667
"2608",2608,"Sim_2608_.csv",-2.007,3.9125,774.916666666667,0.128166666666667,2.3704,2.36625,1.376125
"2609",2609,"Sim_2609_.csv",-1.331,2.8325,629.55,0.787833333333333,4.468,3.76875,0.684958333333333
"2610",2610,"Sim_2610_.csv",2.247,2.80916666666667,100.583333333333,0.289166666666667,3.98,6.60625,2.286375
"2611",2611,"Sim_2611_.csv",-1.531,1.59583333333333,151.45,0.0558333333333333,2.8088,3.43875,0.395291666666667
"2612",2612,"Sim_2612_.csv",0.543,4.03416666666667,386.183333333333,0.703833333333333,3.2456,6.65625,0.521791666666667
"2613",2613,"Sim_2613_.csv",1.271,4.49083333333333,692.783333333333,0.478166666666667,4.3704,7.85625,1.55395833333333
"2614",2614,"Sim_2614_.csv",1.669,4.93083333333333,544.383333333333,0.709166666666667,4.5208,6.19875,2.690625
"2615",2615,"Sim_2615_.csv",-1.867,0.344166666666667,101.516666666667,0.00283333333333333,1.1656,6.67625,1.02320833333333
"2616",2616,"Sim_2616_.csv",-1.913,0.229166666666667,461.083333333333,0.5585,2.2856,5.42375,1.706125
"2617",2617,"Sim_2617_.csv",-1.107,2.15416666666667,746.45,0.5935,2.9064,1.52125,1.98845833333333
"2618",2618,"Sim_2618_.csv",1.891,2.27083333333333,616.716666666667,0.0395,4.7208,4.54875,2.726375
"2619",2619,"Sim_2619_.csv",-1.961,3.5225,234.516666666667,0.7935,0.8648,5.99625,2.39729166666667
"2620",2620,"Sim_2620_.csv",-1.685,1.0475,765.35,0.6615,1.9368,5.29375,2.13145833333333
"2621",2621,"Sim_2621_.csv",0.551,4.10583333333333,651.95,0.987166666666667,1.5016,1.10625,2.03154166666667
"2622",2622,"Sim_2622_.csv",-1.219,0.379166666666667,121.583333333333,0.705833333333333,0.9752,7.61375,0.601541666666667
"2623",2623,"Sim_2623_.csv",-2.095,3.5375,555.116666666667,0.996833333333333,2.7576,2.61125,1.09470833333333
"2624",2624,"Sim_2624_.csv",1.789,1.40583333333333,679.483333333333,0.2445,4.508,3.65375,0.726208333333333
"2625",2625,"Sim_2625_.csv",2.131,2.92583333333333,124.383333333333,0.0705,2.164,3.70375,1.89679166666667
"2626",2626,"Sim_2626_.csv",-0.269,4.1475,504.016666666667,0.3125,3.58,2.85125,2.316625
"2627",2627,"Sim_2627_.csv",-2.497,1.41416666666667,708.65,0.1135,3.1112,6.60375,2.68145833333333
"2628",2628,"Sim_2628_.csv",1.135,3.07583333333333,394.35,0.743833333333333,3.4792,2.37875,0.834375
"2629",2629,"Sim_2629_.csv",1.319,3.34583333333333,340.216666666667,0.4725,4.3288,3.21875,2.87854166666667
"2630",2630,"Sim_2630_.csv",-2.169,3.72916666666667,651.25,0.0825,3.9992,7.09375,1.09929166666667
"2631",2631,"Sim_2631_.csv",2.367,3.25916666666667,292.383333333333,0.0565,3.3736,2.67875,1.19095833333333
"2632",2632,"Sim_2632_.csv",0.173,3.6175,485.583333333333,0.6785,0.692,0.61875,1.95270833333333
"2633",2633,"Sim_2633_.csv",2.341,2.5225,197.183333333333,0.151833333333333,4.116,4.49125,2.762125
"2634",2634,"Sim_2634_.csv",0.0950000000000002,2.6275,507.516666666667,0.642833333333333,1.4616,7.34625,0.712458333333333
"2635",2635,"Sim_2635_.csv",2.665,4.97916666666667,499.583333333333,0.2005,4.8776,4.85875,1.13779166666667
"2636",2636,"Sim_2636_.csv",-0.127,3.11916666666667,459.45,0.850166666666667,3.46,6.19375,0.405375
"2637",2637,"Sim_2637_.csv",0.777,3.37916666666667,637.25,0.873833333333333,2.468,3.57125,1.296375
"2638",2638,"Sim_2638_.csv",-0.309,2.69583333333333,687.416666666667,0.667833333333333,4.932,1.35375,2.165375
"2639",2639,"Sim_2639_.csv",2.757,2.0025,557.45,0.0575,1.4392,5.15375,1.71070833333333
"2640",2640,"Sim_2640_.csv",-2.495,3.74416666666667,706.316666666667,0.837166666666667,0.9448,2.02625,2.426625
"2641",2641,"Sim_2641_.csv",0.295,1.2675,473.216666666667,0.932166666666667,0.6808,2.05875,1.123125
"2642",2642,"Sim_2642_.csv",0.467,2.41916666666667,182.95,0.9365,3.3368,1.50125,2.635625
"2643",2643,"Sim_2643_.csv",0.0309999999999997,2.8775,160.55,0.961166666666667,3.6472,6.45375,1.926125
"2644",2644,"Sim_2644_.csv",0.0430000000000001,1.1725,502.85,0.670166666666667,0.7704,0.76625,0.901291666666667
"2645",2645,"Sim_2645_.csv",0.559,4.71416666666667,413.25,0.122166666666667,3.9608,2.43625,2.113125
"2646",2646,"Sim_2646_.csv",2.169,3.00416666666667,475.083333333333,0.4355,4.7032,3.80625,1.16529166666667
"2647",2647,"Sim_2647_.csv",-0.0169999999999999,3.2975,665.016666666667,0.0795,2.5896,3.71875,1.505375
"2648",2648,"Sim_2648_.csv",-2.927,0.624166666666667,133.95,0.7285,2.4712,0.69125,1.488875
"2649",2649,"Sim_2649_.csv",-1.719,3.6275,581.483333333333,0.2635,1.1528,1.13375,2.379875
